id,user,tenant_id,metodoPago,fechaCreacion,fechaEntrega,fechaCancelacion,estado,repartidor,direccion_entrega,lat,lon,total,calificacion,comentario,tiempo_entrega_min
117,115,19,CRIPTO,2024-12-26 03:46:29.000000,2024-12-26 04:47:29,,ENTREGADO,,"Camino Xavier Valera 2 Piso 0 , Huelva, 33847, Buenos Aires, Argentina",-34.665465,-58.519198,4745.39,3.0,,61.0
118,289,10,PESOS,2025-01-18 03:45:28.000000,2025-01-18 04:51:28,,ENTREGADO,,"Vial de Berto Martin 9, Asturias, 07447, Buenos Aires, Argentina",-34.665465,-58.519198,3228.1,5.0,,66.0
119,285,3,PESOS,2025-01-01 16:16:23.000000,2025-01-01 17:07:23,,ENTREGADO,,"Alameda de Pancho Maldonado 92, Burgos, 35317, Buenos Aires, Argentina",-34.665465,-58.519198,4710.35,4.0,Neque ex aliquam ipsam praesentium laboriosam suscipit id.,51.0
120,321,12,CRIPTO,2024-12-24 13:02:36.000000,2024-12-24 14:23:36,,ENTREGADO,,"Plaza Aitor Alcalde 53, Cuenca, 10595, Buenos Aires, Argentina",-34.665465,-58.519198,3902.84,4.0,Doloremque minima odit tenetur magni doloribus accusamus.,81.0
121,34,12,PESOS,2025-01-08 16:42:24.000000,2025-01-08 17:28:24,,ENTREGADO,,"Alameda Albano Mendizábal 9, Álava, 12745, Buenos Aires, Argentina",-34.665465,-58.519198,10934.94,4.0,Exercitationem nesciunt ab voluptatibus incidunt eos.,46.0
122,393,16,PESOS,2024-12-26 15:50:36.000000,,2024-12-26 15:59:36,CANCELADO,,"Urbanización Gala Cánovas 64, Vizcaya, 08788, Buenos Aires, Argentina",-34.665465,-58.519198,4395.55,,,
123,440,8,CRIPTO,2025-01-12 21:31:35.000000,2025-01-12 22:22:35,,ENTREGADO,,"Cañada Carla Garrido 60 Apt. 29 , Palencia, 10620, Buenos Aires, Argentina",-34.665465,-58.519198,11471.23,2.0,,51.0
124,322,11,PESOS,2025-01-02 22:12:55.000000,,2025-01-02 22:22:55,CANCELADO,,"Cañada de Genoveva Osuna 9, Málaga, 03546, Buenos Aires, Argentina",-34.665465,-58.519198,6396.31,,,
125,235,4,PESOS,2025-01-14 13:38:08.000000,2025-01-14 14:52:08,,ENTREGADO,,"Paseo de Selena Escamilla 90, Murcia, 41928, Buenos Aires, Argentina",-34.665465,-58.519198,2480.97,1.0,Molestiae qui repudiandae possimus architecto quam fuga.,74.0
126,214,18,CRIPTO,2024-12-26 03:55:46.000000,2024-12-26 04:25:46,,ENTREGADO,,"Calle de Beatriz Soto 97 Piso 2 , Zaragoza, 47895, Buenos Aires, Argentina",-34.665465,-58.519198,875.92,4.0,Aut tempora quo autem ratione porro nam possimus.,30.0
127,37,16,PESOS,2025-01-19 18:29:35.000000,,2025-01-19 18:38:35,CANCELADO,,"Alameda Jordana Llano 451, Jaén, 06831, Buenos Aires, Argentina",-34.665465,-58.519198,4439.36,,,
128,118,10,PESOS,2025-01-18 21:43:13.000000,2025-01-18 22:25:13,,ENTREGADO,,"Via de Leire Barceló 167 Apt. 71 , Cuenca, 39121, Buenos Aires, Argentina",-34.665465,-58.519198,4032.58,3.0,,42.0
129,29,10,PESOS,2024-12-22 09:38:23.000000,2024-12-22 10:32:23,,ENTREGADO,,"Avenida Olga Villa 37, León, 49815, Buenos Aires, Argentina",-34.665465,-58.519198,7973.42,1.0,Soluta reiciendis neque sequi accusantium veniam.,54.0
130,103,14,PESOS,2024-12-24 13:47:05.000000,2024-12-24 14:27:05,,ENTREGADO,,"Urbanización Leire Juliá 65 Piso 7 , Barcelona, 25146, Buenos Aires, Argentina",-34.665465,-58.519198,1232.1,3.0,,40.0
131,209,15,PESOS,2024-12-20 20:23:58.000000,,2024-12-20 20:37:58,CANCELADO,,"Alameda de Soledad Montenegro 86, Barcelona, 33121, Buenos Aires, Argentina",-34.665465,-58.519198,10362.13,,,
132,480,15,PESOS,2025-01-13 08:13:32.000000,2025-01-13 09:00:32,,ENTREGADO,,"Pasadizo Herberto Hervás 991, Salamanca, 23186, Buenos Aires, Argentina",-34.665465,-58.519198,9528.04,3.0,Dolores corrupti sint quasi.,47.0
133,191,13,PESOS,2025-01-09 23:35:32.000000,,2025-01-09 23:46:32,CANCELADO,,"Paseo de Vicenta Mármol 99, Cáceres, 41982, Buenos Aires, Argentina",-34.665465,-58.519198,11964.77,,,
134,142,2,PESOS,2025-01-14 07:30:37.000000,2025-01-14 08:33:37,,ENTREGADO,,"C. Ángela Barrera 255 Puerta 1 , Zaragoza, 15432, Buenos Aires, Argentina",-34.665465,-58.519198,2910.38,3.0,,63.0
135,445,14,PESOS,2024-12-21 14:31:21.000000,,2024-12-21 14:44:21,CANCELADO,,"Callejón María Manuela Lladó 81, León, 48909, Buenos Aires, Argentina",-34.665465,-58.519198,9173.83,,,
136,214,10,PESOS,2025-01-16 05:51:39.000000,,2025-01-16 06:01:39,CANCELADO,,"Calle de Beatriz Soto 97 Piso 2 , Zaragoza, 47895, Buenos Aires, Argentina",-34.665465,-58.519198,1473.12,,,
137,133,6,PESOS,2024-12-21 09:25:27.000000,,2024-12-21 09:40:27,CANCELADO,,"Ronda de Encarna Borrás 678, Baleares, 47449, Buenos Aires, Argentina",-34.665465,-58.519198,4326.67,,,
138,338,3,CRIPTO,2024-12-21 13:15:20.000000,2024-12-21 14:01:20,,ENTREGADO,,"Paseo de Samuel Marí 50, Segovia, 34165, Buenos Aires, Argentina",-34.665465,-58.519198,10165.19,1.0,,46.0
139,15,1,PESOS,2024-12-23 10:57:49.000000,2024-12-23 12:09:49,,ENTREGADO,,"Calle Judith Bernal 94 Puerta 4 , Zamora, 02808, Buenos Aires, Argentina",-34.665465,-58.519198,8366.76,4.0,Similique deserunt dignissimos doloremque vero.,72.0
140,323,13,PESOS,2025-01-17 17:30:09.000000,2025-01-17 17:58:09,,ENTREGADO,,"Avenida de Ramón Sanz 674 Apt. 73 , Las Palmas, 26378, Buenos Aires, Argentina",-34.665465,-58.519198,4297.99,3.0,,28.0
141,368,8,CRIPTO,2025-01-17 15:30:12.000000,,2025-01-17 15:41:12,CANCELADO,,"Acceso de Che Llorente 12 Apt. 31 , Málaga, 08979, Buenos Aires, Argentina",-34.665465,-58.519198,2781.71,,,
142,257,15,CRIPTO,2024-12-31 12:13:35.000000,,2024-12-31 12:18:35,CANCELADO,,"Rambla de Alex Palmer 63, Huesca, 03341, Buenos Aires, Argentina",-34.665465,-58.519198,9704.24,,,
143,273,3,PESOS,2025-01-04 16:34:22.000000,,2025-01-04 16:49:22,CANCELADO,,"C. Lidia Dominguez 71 Piso 4 , La Coruña, 17617, Buenos Aires, Argentina",-34.665465,-58.519198,1518.77,,,
144,330,12,CRIPTO,2024-12-22 04:48:08.000000,,2024-12-22 04:54:08,CANCELADO,,"Cuesta Perlita Benavent 13 Puerta 0 , Las Palmas, 36563, Buenos Aires, Argentina",-34.665465,-58.519198,3345.06,,,
145,134,13,PESOS,2024-12-30 23:00:13.000000,2024-12-30 23:27:13,,ENTREGADO,,"Paseo Marciano Corominas 60, Palencia, 01452, Buenos Aires, Argentina",-34.665465,-58.519198,6244.85,3.0,,27.0
146,260,18,PESOS,2025-01-11 14:38:20.000000,2025-01-11 15:30:20,,ENTREGADO,,"C. Ascensión Milla 89 Piso 6 , Lleida, 22287, Buenos Aires, Argentina",-34.665465,-58.519198,5620.41,5.0,,52.0
147,184,6,CRIPTO,2024-12-23 07:08:27.000000,2024-12-23 07:33:27,,ENTREGADO,,"Via Margarita Pujadas 961, Córdoba, 42719, Buenos Aires, Argentina",-34.665465,-58.519198,4150.51,4.0,,25.0
148,247,13,PESOS,2024-12-27 08:05:17.000000,2024-12-27 08:27:17,,ENTREGADO,,"Ronda de Modesto Iglesia 3 Apt. 95 , León, 15131, Buenos Aires, Argentina",-34.665465,-58.519198,9415.52,1.0,,22.0
149,420,5,PESOS,2025-01-06 21:05:21.000000,,2025-01-06 21:14:21,CANCELADO,,"Pasaje de David Ibañez 588, Guipúzcoa, 20380, Buenos Aires, Argentina",-34.665465,-58.519198,8373.46,,,
150,233,5,PESOS,2025-01-07 19:23:53.000000,2025-01-07 19:45:53,,ENTREGADO,,"Glorieta de Adrián Pavón 1, Málaga, 22695, Buenos Aires, Argentina",-34.665465,-58.519198,4453.14,4.0,Quo aperiam veniam tempora vero officiis dolore.,22.0
151,24,19,PESOS,2025-01-03 14:46:56.000000,2025-01-03 15:16:56,,ENTREGADO,,"Calle Begoña Bastida 7, Barcelona, 43840, Buenos Aires, Argentina",-34.665465,-58.519198,6279.01,1.0,Nihil consequuntur temporibus maiores.,30.0
152,371,13,PESOS,2025-01-15 08:08:43.000000,,2025-01-15 08:14:43,CANCELADO,,"Acceso María Dolores Gisbert 99, Álava, 23590, Buenos Aires, Argentina",-34.665465,-58.519198,3970.1,,,
153,75,2,PESOS,2025-01-12 02:42:00.000000,,2025-01-12 02:55:00,CANCELADO,,"Glorieta de Trini Galán 98, Valladolid, 03574, Buenos Aires, Argentina",-34.665465,-58.519198,2910.38,,,
154,112,2,CRIPTO,2025-01-10 08:39:28.000000,,2025-01-10 08:50:28,CANCELADO,,"Pasaje de Seve Perelló 84, Tarragona, 25162, Buenos Aires, Argentina",-34.665465,-58.519198,6560.44,,,
155,179,3,CRIPTO,2024-12-25 20:47:16.000000,2024-12-25 21:17:16,,ENTREGADO,,"Cuesta de Julián Poza 26 Apt. 50 , Sevilla, 14428, Buenos Aires, Argentina",-34.665465,-58.519198,10165.19,2.0,,30.0
156,110,8,CRIPTO,2025-01-19 03:59:24.000000,2025-01-19 04:45:24,,ENTREGADO,,"Vial de Lidia Herrera 97 Puerta 2 , Granada, 50620, Buenos Aires, Argentina",-34.665465,-58.519198,3591.88,2.0,Excepturi aliquam omnis doloribus saepe libero odio.,46.0
157,386,12,CRIPTO,2025-01-18 12:02:50.000000,2025-01-18 13:10:50,,ENTREGADO,,"Rambla Leocadia Martín 51 Apt. 32 , Pontevedra, 14626, Buenos Aires, Argentina",-34.665465,-58.519198,8671.71,4.0,A quis iure inventore amet deserunt facere.,68.0
158,50,4,CRIPTO,2024-12-31 14:04:11.000000,,2024-12-31 14:19:11,CANCELADO,,"Paseo Chema Cisneros 4 Piso 1 , Barcelona, 10755, Buenos Aires, Argentina",-34.665465,-58.519198,11368.14,,,
159,313,7,CRIPTO,2025-01-18 01:00:08.000000,2025-01-18 01:50:08,,ENTREGADO,,"Avenida Ramiro Pinedo 82, Granada, 26445, Buenos Aires, Argentina",-34.665465,-58.519198,3059.99,3.0,,50.0
160,299,13,PESOS,2025-01-04 00:05:56.000000,2025-01-04 00:46:56,,ENTREGADO,,"Callejón Norberto Almeida 2 Apt. 44 , Ceuta, 25614, Buenos Aires, Argentina",-34.665465,-58.519198,4932.74,3.0,Nisi ullam pariatur voluptates neque ipsam voluptatibus.,41.0
161,68,10,CRIPTO,2025-01-13 08:31:20.000000,,2025-01-13 08:42:20,CANCELADO,,"Via de Chita Ribes 58 Piso 5 , Segovia, 17814, Buenos Aires, Argentina",-34.665465,-58.519198,1146.89,,,
162,403,11,PESOS,2024-12-31 17:45:24.000000,,2024-12-31 17:55:24,CANCELADO,,"Urbanización Baudelio Guzman 41 Apt. 82 , Cantabria, 34868, Buenos Aires, Argentina",-34.665465,-58.519198,2977.86,,,
163,386,3,CRIPTO,2024-12-24 19:58:45.000000,,2024-12-24 20:03:45,CANCELADO,,"Rambla Leocadia Martín 51 Apt. 32 , Pontevedra, 14626, Buenos Aires, Argentina",-34.665465,-58.519198,9984.78,,,
164,53,10,PESOS,2025-01-08 22:16:56.000000,2025-01-08 22:46:56,,ENTREGADO,,"Ronda Beatriz Coronado 37 Piso 4 , Burgos, 05939, Buenos Aires, Argentina",-34.665465,-58.519198,6500.3,5.0,Voluptates ut dolor quisquam praesentium.,30.0
165,161,3,PESOS,2025-01-04 20:46:51.000000,2025-01-04 21:47:51,,ENTREGADO,,"Urbanización Isabela Maestre 8, Guipúzcoa, 31178, Buenos Aires, Argentina",-34.665465,-58.519198,6311.75,4.0,,61.0
166,193,3,PESOS,2025-01-13 06:09:02.000000,2025-01-13 06:41:02,,ENTREGADO,,"Paseo de Gloria Jordán 4 Apt. 20 , Santa Cruz de Tenerife, 40536, Buenos Aires, Argentina",-34.665465,-58.519198,10165.19,4.0,,32.0
167,55,11,PESOS,2025-01-18 16:49:57.000000,,2025-01-18 17:02:57,CANCELADO,,"Plaza Emilio Riquelme 87, Ourense, 11078, Buenos Aires, Argentina",-34.665465,-58.519198,11630.93,,,
168,108,6,CRIPTO,2025-01-07 00:29:27.000000,,2025-01-07 00:34:27,CANCELADO,,"C. de Ema Pedro 6 Puerta 3 , Guipúzcoa, 17114, Buenos Aires, Argentina",-34.665465,-58.519198,5540.41,,,
169,155,8,CRIPTO,2025-01-08 17:12:32.000000,,2025-01-08 17:25:32,CANCELADO,,"Cuesta de José Antonio Sotelo 19, Palencia, 51520, Buenos Aires, Argentina",-34.665465,-58.519198,5799.89,,,
170,232,7,PESOS,2024-12-21 07:55:26.000000,2024-12-21 08:26:26,,ENTREGADO,,"Rambla Casemiro Barreda 3, Álava, 43198, Buenos Aires, Argentina",-34.665465,-58.519198,1070.28,5.0,Doloremque sapiente repudiandae nobis recusandae ipsam distinctio.,31.0
171,57,3,PESOS,2025-01-01 20:43:30.000000,2025-01-01 21:47:30,,ENTREGADO,,"Via Noelia Antúnez 3, Melilla, 45364, Buenos Aires, Argentina",-34.665465,-58.519198,7909.26,3.0,,64.0
172,429,2,PESOS,2024-12-30 18:41:11.000000,,2024-12-30 18:55:11,CANCELADO,,"C. Juan Carlos Riquelme 620 Piso 8 , Lugo, 11793, Buenos Aires, Argentina",-34.665465,-58.519198,10114.63,,,
173,288,19,CRIPTO,2024-12-29 09:36:23.000000,,2024-12-29 09:44:23,CANCELADO,,"Plaza Reyna Bárcena 29 Apt. 33 , Navarra, 22577, Buenos Aires, Argentina",-34.665465,-58.519198,3892.84,,,
174,65,2,PESOS,2024-12-27 02:08:26.000000,2024-12-27 02:56:26,,ENTREGADO,,"Vial Pío Ramirez 87, Madrid, 47873, Buenos Aires, Argentina",-34.665465,-58.519198,2910.38,5.0,,48.0
175,192,18,CRIPTO,2025-01-15 18:51:52.000000,2025-01-15 19:41:52,,ENTREGADO,,"Cuesta de Maxi Santos 610, Toledo, 13323, Buenos Aires, Argentina",-34.665465,-58.519198,5432.58,5.0,Sequi amet eveniet consectetur.,50.0
176,412,14,PESOS,2024-12-25 01:20:40.000000,2024-12-25 01:59:40,,ENTREGADO,,"Pasaje de Ulises Rosales 41 Piso 9 , Cuenca, 04608, Buenos Aires, Argentina",-34.665465,-58.519198,4873.58,5.0,,39.0
177,106,20,CRIPTO,2025-01-13 22:34:51.000000,2025-01-13 23:46:51,,ENTREGADO,,"Vial Yésica Montero 75 Piso 6 , Ceuta, 04033, Buenos Aires, Argentina",-34.665465,-58.519198,3121.17,3.0,Atque similique occaecati quae.,72.0
178,96,12,PESOS,2024-12-25 11:47:56.000000,2024-12-25 13:12:56,,ENTREGADO,,"Cuesta de Ernesto Ramírez 48 Apt. 16 , Guipúzcoa, 39996, Buenos Aires, Argentina",-34.665465,-58.519198,10718.59,3.0,Reiciendis voluptatum temporibus libero cumque quas delectus.,85.0
179,133,20,PESOS,2025-01-14 09:21:00.000000,2025-01-14 10:23:00,,ENTREGADO,,"Ronda de Encarna Borrás 678, Baleares, 47449, Buenos Aires, Argentina",-34.665465,-58.519198,6296.43,5.0,,62.0
180,465,7,CRIPTO,2025-01-15 01:57:56.000000,2025-01-15 02:29:56,,ENTREGADO,,"Urbanización Liliana Tomas 63 Apt. 76 , Teruel, 34465, Buenos Aires, Argentina",-34.665465,-58.519198,7093.34,1.0,Laudantium accusamus porro totam reiciendis autem.,32.0
181,379,3,PESOS,2024-12-21 05:24:21.000000,2024-12-21 05:55:21,,ENTREGADO,,"Vial de Coral Exposito 21, Ourense, 44276, Buenos Aires, Argentina",-34.665465,-58.519198,5817.43,4.0,,31.0
182,296,12,PESOS,2025-01-15 07:47:47.000000,,2025-01-15 07:59:47,CANCELADO,,"Callejón Domingo Gonzalez 22, Lleida, 23732, Buenos Aires, Argentina",-34.665465,-58.519198,7589.88,,,
183,188,7,CRIPTO,2025-01-18 08:21:12.000000,,2025-01-18 08:32:12,CANCELADO,,"Paseo de Fanny Machado 93, Madrid, 41785, Buenos Aires, Argentina",-34.665465,-58.519198,11809.49,,,
184,152,8,CRIPTO,2024-12-24 16:38:06.000000,2024-12-24 17:56:06,,ENTREGADO,,"Cuesta de Luciana Vara 4, Cuenca, 30032, Buenos Aires, Argentina",-34.665465,-58.519198,3591.88,2.0,,78.0
185,129,5,PESOS,2025-01-07 05:32:50.000000,,2025-01-07 05:37:50,CANCELADO,,"Callejón Trinidad Baró 50, Baleares, 46888, Buenos Aires, Argentina",-34.665465,-58.519198,9597.15,,,
186,459,3,PESOS,2025-01-11 01:33:25.000000,2025-01-11 02:41:25,,ENTREGADO,,"Ronda de Diana Niño 4 Puerta 1 , Cáceres, 30269, Buenos Aires, Argentina",-34.665465,-58.519198,4094.34,5.0,,68.0
187,450,10,PESOS,2025-01-09 07:13:11.000000,2025-01-09 07:43:11,,ENTREGADO,,"C. Ileana Flor 1, Tarragona, 08010, Buenos Aires, Argentina",-34.665465,-58.519198,7535.93,2.0,,30.0
188,485,11,PESOS,2025-01-10 01:04:57.000000,,2025-01-10 01:15:57,CANCELADO,,"Alameda de Macario Morata 96, Tarragona, 44224, Buenos Aires, Argentina",-34.665465,-58.519198,6407.61,,,
189,136,6,PESOS,2025-01-07 15:21:32.000000,2025-01-07 16:04:32,,ENTREGADO,,"Via Fernando Pedraza 42 Piso 9 , Melilla, 30319, Buenos Aires, Argentina",-34.665465,-58.519198,7783.3,1.0,Aspernatur explicabo recusandae rerum eius quod.,43.0
190,296,20,CRIPTO,2025-01-17 21:07:27.000000,,2025-01-17 21:12:27,CANCELADO,,"Callejón Domingo Gonzalez 22, Lleida, 23732, Buenos Aires, Argentina",-34.665465,-58.519198,2228.54,,,
191,49,3,CRIPTO,2024-12-23 20:18:58.000000,2024-12-23 21:22:58,,ENTREGADO,,"C. de Fito Ayuso 86, Asturias, 19633, Buenos Aires, Argentina",-34.665465,-58.519198,3191.58,5.0,Quis blanditiis explicabo totam blanditiis consequuntur.,64.0
192,117,19,PESOS,2024-12-27 10:35:29.000000,2024-12-27 11:45:29,,ENTREGADO,,"Urbanización Lara Leon 599, Zaragoza, 09075, Buenos Aires, Argentina",-34.665465,-58.519198,3892.84,2.0,Ex ea voluptatem sed impedit dicta.,70.0
193,116,4,CRIPTO,2025-01-08 12:36:47.000000,,2025-01-08 12:46:47,CANCELADO,,"Paseo de Victorino Navas 77 Puerta 8 , Huelva, 05698, Buenos Aires, Argentina",-34.665465,-58.519198,11883.43,,,
194,386,3,PESOS,2025-01-18 06:40:29.000000,2025-01-18 07:31:29,,ENTREGADO,,"Rambla Leocadia Martín 51 Apt. 32 , Pontevedra, 14626, Buenos Aires, Argentina",-34.665465,-58.519198,8624.28,3.0,Necessitatibus esse quis esse ducimus quod doloremque.,51.0
195,195,1,CRIPTO,2025-01-10 03:41:42.000000,2025-01-10 04:33:42,,ENTREGADO,,"Cuesta de Rosaura Salamanca 8, Almería, 13940, Buenos Aires, Argentina",-34.665465,-58.519198,7062.64,5.0,,52.0
196,62,15,PESOS,2025-01-12 04:03:15.000000,2025-01-12 04:50:15,,ENTREGADO,,"C. Guadalupe Rius 64, Cuenca, 03235, Buenos Aires, Argentina",-34.665465,-58.519198,5607.39,4.0,,47.0
197,67,1,PESOS,2024-12-25 07:32:08.000000,,2024-12-25 07:45:08,CANCELADO,,"Callejón de Valeria Alba 988, Tarragona, 02523, Buenos Aires, Argentina",-34.665465,-58.519198,7519.72,,,
198,431,19,PESOS,2024-12-26 19:29:36.000000,,2024-12-26 19:41:36,CANCELADO,,"Plaza de Micaela Ribes 57, Granada, 17382, Buenos Aires, Argentina",-34.665465,-58.519198,6965.23,,,
199,313,10,PESOS,2025-01-05 08:48:59.000000,,2025-01-05 08:54:59,CANCELADO,,"Avenida Ramiro Pinedo 82, Granada, 26445, Buenos Aires, Argentina",-34.665465,-58.519198,8435.14,,,
200,190,8,PESOS,2024-12-22 18:20:28.000000,2024-12-22 19:12:28,,ENTREGADO,,"Pasadizo Azeneth Ros 1 Apt. 45 , Ciudad, 45499, Buenos Aires, Argentina",-34.665465,-58.519198,7364.89,3.0,,52.0
201,212,13,PESOS,2024-12-29 22:21:28.000000,2024-12-29 22:50:28,,ENTREGADO,,"Vial Basilio Mesa 65, Madrid, 34676, Buenos Aires, Argentina",-34.665465,-58.519198,8897.31,1.0,,29.0
202,378,16,PESOS,2025-01-09 22:32:09.000000,2025-01-09 23:45:09,,ENTREGADO,,"Via Aura Abascal 16 Apt. 98 , Girona, 38981, Buenos Aires, Argentina",-34.665465,-58.519198,2384.43,3.0,,73.0
203,409,1,PESOS,2024-12-26 17:19:24.000000,2024-12-26 18:02:24,,ENTREGADO,,"Glorieta Aura Llano 10, Madrid, 47607, Buenos Aires, Argentina",-34.665465,-58.519198,6067.74,4.0,,43.0
204,354,9,PESOS,2024-12-24 02:07:44.000000,,2024-12-24 02:22:44,CANCELADO,,"Paseo Isaura Mayol 800, Girona, 21084, Buenos Aires, Argentina",-34.665465,-58.519198,4204.22,,,
205,448,10,PESOS,2025-01-02 20:59:28.000000,2025-01-02 21:51:28,,ENTREGADO,,"Via de Olegario Cardona 4, La Rioja, 44910, Buenos Aires, Argentina",-34.665465,-58.519198,8525.31,5.0,,52.0
206,338,1,PESOS,2025-01-05 15:42:37.000000,,2025-01-05 15:47:37,CANCELADO,,"Paseo de Samuel Marí 50, Segovia, 34165, Buenos Aires, Argentina",-34.665465,-58.519198,7522.04,,,
207,150,15,PESOS,2025-01-18 04:09:51.000000,,2025-01-18 04:18:51,CANCELADO,,"Calle Moreno Cabeza 53 Piso 4 , Vizcaya, 04070, Buenos Aires, Argentina",-34.665465,-58.519198,9720.58,,,
208,373,4,PESOS,2025-01-02 22:06:54.000000,,2025-01-02 22:13:54,CANCELADO,,"Ronda Ruth Carbonell 51 Puerta 7 , Barcelona, 29993, Buenos Aires, Argentina",-34.665465,-58.519198,4787.07,,,
209,179,16,PESOS,2025-01-04 11:31:33.000000,2025-01-04 12:19:33,,ENTREGADO,,"Cuesta de Julián Poza 26 Apt. 50 , Sevilla, 14428, Buenos Aires, Argentina",-34.665465,-58.519198,4032.29,5.0,Corrupti quisquam velit perspiciatis dicta.,48.0
210,256,3,PESOS,2025-01-01 20:17:00.000000,2025-01-01 21:04:00,,ENTREGADO,,"Pasaje Aránzazu Fuente 22, Girona, 18097, Buenos Aires, Argentina",-34.665465,-58.519198,12023.87,4.0,,47.0
211,423,15,PESOS,2024-12-30 17:45:26.000000,2024-12-30 18:35:26,,ENTREGADO,,"Acceso Maricela Vilanova 247, Jaén, 28611, Buenos Aires, Argentina",-34.665465,-58.519198,9108.06,4.0,,50.0
212,459,5,PESOS,2024-12-22 06:12:59.000000,,2024-12-22 06:26:59,CANCELADO,,"Ronda de Diana Niño 4 Puerta 1 , Cáceres, 30269, Buenos Aires, Argentina",-34.665465,-58.519198,8650.95,,,
213,415,1,PESOS,2024-12-31 13:30:09.000000,2024-12-31 14:18:09,,ENTREGADO,,"Rambla de Adelaida Arnau 26, Badajoz, 49505, Buenos Aires, Argentina",-34.665465,-58.519198,7746.23,5.0,,48.0
214,332,2,PESOS,2025-01-15 09:20:13.000000,2025-01-15 10:04:13,,ENTREGADO,,"Vial Diana Otero 47 Piso 5 , Burgos, 25488, Buenos Aires, Argentina",-34.665465,-58.519198,13188.05,5.0,Expedita architecto ipsum laborum quis nam.,44.0
215,353,4,PESOS,2024-12-23 03:19:54.000000,2024-12-23 04:36:54,,ENTREGADO,,"Cañada de Manu Gómez 77 Puerta 3 , Almería, 49999, Buenos Aires, Argentina",-34.665465,-58.519198,3356.73,4.0,,77.0
216,24,5,PESOS,2025-01-05 10:57:24.000000,,2025-01-05 11:10:24,CANCELADO,,"Calle Begoña Bastida 7, Barcelona, 43840, Buenos Aires, Argentina",-34.665465,-58.519198,8284.26,,,
217,451,17,PESOS,2025-01-01 11:51:17.000000,2025-01-01 12:45:17,,ENTREGADO,,"Callejón Felipa Mercader 39, Lleida, 06322, Buenos Aires, Argentina",-34.665465,-58.519198,4922.1,4.0,,54.0
218,73,5,CRIPTO,2025-01-08 18:27:21.000000,,2025-01-08 18:36:21,CANCELADO,,"Glorieta de Blanca Morcillo 85, Cuenca, 22142, Buenos Aires, Argentina",-34.665465,-58.519198,8634.95,,,
219,15,6,PESOS,2025-01-14 10:05:18.000000,2025-01-14 10:38:18,,ENTREGADO,,"Calle Judith Bernal 94 Puerta 4 , Zamora, 02808, Buenos Aires, Argentina",-34.665465,-58.519198,6388.2,5.0,Vitae blanditiis aliquid velit provident nisi.,33.0
220,86,2,PESOS,2024-12-21 02:39:15.000000,,2024-12-21 02:53:15,CANCELADO,,"Cuesta de Fito Ureña 58 Puerta 2 , Albacete, 16428, Buenos Aires, Argentina",-34.665465,-58.519198,2809.44,,,
221,171,18,PESOS,2025-01-19 17:21:15.000000,2025-01-19 18:15:15,,ENTREGADO,,"Callejón de Olegario Folch 74 Puerta 2 , Baleares, 24357, Buenos Aires, Argentina",-34.665465,-58.519198,4007.55,5.0,,54.0
222,77,9,PESOS,2025-01-05 23:38:58.000000,2025-01-06 00:50:58,,ENTREGADO,,"Via José Antonio Esparza 33 Piso 7 , Sevilla, 49266, Buenos Aires, Argentina",-34.665465,-58.519198,2598.66,3.0,,72.0
223,161,2,PESOS,2025-01-11 23:18:17.000000,2025-01-12 00:10:17,,ENTREGADO,,"Urbanización Isabela Maestre 8, Guipúzcoa, 31178, Buenos Aires, Argentina",-34.665465,-58.519198,4394.81,3.0,,52.0
224,431,17,PESOS,2025-01-06 18:45:51.000000,2025-01-06 19:28:51,,ENTREGADO,,"Plaza de Micaela Ribes 57, Granada, 17382, Buenos Aires, Argentina",-34.665465,-58.519198,6435.09,1.0,Tempore et libero error quo distinctio.,43.0
225,470,11,PESOS,2024-12-29 14:04:27.000000,2024-12-29 15:03:27,,ENTREGADO,,"Cañada de Águeda Rubio 73 Puerta 1 , Navarra, 41548, Buenos Aires, Argentina",-34.665465,-58.519198,10800.05,4.0,Doloribus rerum sed accusantium asperiores aliquam laboriosam.,59.0
226,196,4,PESOS,2025-01-04 03:39:49.000000,2025-01-04 04:30:49,,ENTREGADO,,"Vial de Hilda Barbero 74 Piso 1 , Alicante, 46452, Buenos Aires, Argentina",-34.665465,-58.519198,8859.21,3.0,Doloremque quis aspernatur eum minus.,51.0
227,453,1,PESOS,2024-12-29 12:42:52.000000,2024-12-29 13:47:52,,ENTREGADO,,"Acceso de Teodora Cifuentes 510, Almería, 50920, Buenos Aires, Argentina",-34.665465,-58.519198,6315.1,4.0,,65.0
228,39,20,PESOS,2025-01-06 16:06:01.000000,2025-01-06 16:47:01,,ENTREGADO,,"Glorieta de Maricruz Giralt 74, Soria, 19717, Buenos Aires, Argentina",-34.665465,-58.519198,11081.19,4.0,,41.0
229,75,20,PESOS,2025-01-04 08:32:41.000000,2025-01-04 09:45:41,,ENTREGADO,,"Glorieta de Trini Galán 98, Valladolid, 03574, Buenos Aires, Argentina",-34.665465,-58.519198,8650.57,2.0,,73.0
